"","REGION","RECEIVING.COUNTRY","CUSTOMER","NAME_1","NAME_2","NAME_3","DESCRIPTION","BILLING.DOC","SERVICE.DATE","CONSIGNMENT.ID","ARTICLE.ID","BILLED.LENGTH","BILLED.WIDTH","BILLED.HEIGHT","CUBIC.WEIGHT","BILLED.WEIGHT","ACTUAL.WEIGHT","CHARGE.ZONE","FROM.STATE","AVG..UNIT.PRICE","AMOUNT.EXCL.TAX","uplift_service","customer_code","is_gst_free_zone","cubic_size","cubic_weight","max_weight","over_max_limits_fee","weight_category_max","row_index_max","col_index_max","charge_value_max_incgst","base_charge_incgst"
"5546","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4363770","00093480830462377907",0.27,0.21,0.18,0,6.4,0,"IP","NSW",9.66,8.78,"eparcel_wine.NSW","SDR","No",0.010206,2.5515,6.4,NA,"X5.01kg_to_9kg",18,5,14.44,14.44
"5547","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4363771","00093480830462377938",0.32,0.22,0.14,0,6.6,6.6,"Q0","NSW",11.84,10.76,"eparcel_wine.NSW","SDR","No",0.009856,2.464,6.6,NA,"X5.01kg_to_9kg",16,5,13.54,13.54
"5548","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4368398","00093480830462378348",0.25,0.2,0.18,0,6.85,6.85,"Q3","NSW",24.12,21.94,"eparcel_wine.NSW","SDR","No",0.009,2.25,6.85,NA,"X5.01kg_to_9kg",23,5,26.11,26.11
"5549","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4368398","00093480830462378379",0.24,0.2,0.19,0,6.85,6.85,"Q3","NSW",22.62,20.56,"eparcel_wine.NSW","SDR","No",0.00912,2.28,6.85,NA,"X5.01kg_to_9kg",23,5,26.11,26.11
"5550","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4368398","00093480830462378409",0.24,0.2,0.18,0,6.8,6.8,"Q3","NSW",22.62,20.56,"eparcel_wine.NSW","SDR","No",0.00864,2.16,6.8,NA,"X5.01kg_to_9kg",23,5,26.11,26.11
"5551","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4368783","00093480830462378430",0.24,0.2,0.19,0,6.8,6.8,"Q2","NSW",22.32,20.29,"eparcel_wine.NSW","SDR","No",0.00912,2.28,6.8,NA,"X5.01kg_to_9kg",22,5,23.92,23.92
"5552","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4368783","00093480830462378461",0.25,0.2,0.18,0,6.8,6.8,"Q2","NSW",20.82,18.93,"eparcel_wine.NSW","SDR","No",0.009,2.25,6.8,NA,"X5.01kg_to_9kg",22,5,23.92,23.92
"5553","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4370937","00093480830462378577",0.27,0.21,0.17,0,6.5,6.5,"GC","NSW",11.16,10.15,"eparcel_wine.NSW","SDR","No",0.009639,2.40975,6.5,NA,"X5.01kg_to_9kg",19,5,13.71,13.71
"5554","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4370937","00093480830462378607",0.27,0.2,0.17,0,6.45,6.45,"GC","NSW",9.66,8.78,"eparcel_wine.NSW","SDR","No",0.00918,2.295,6.45,NA,"X5.01kg_to_9kg",19,5,13.71,13.71
"5555","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4370937","00093480830462378638",0.24,0.2,0.18,0,6.85,6.85,"GC","NSW",9.66,8.78,"eparcel_wine.NSW","SDR","No",0.00864,2.16,6.85,NA,"X5.01kg_to_9kg",19,5,13.71,13.71
"5556","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822923127,20240321,"33ATN4370937","00093480830462378669",0.24,0.2,0.18,0,6.85,6.85,"GC","NSW",9.66,8.78,"eparcel_wine.NSW","SDR","No",0.00864,2.16,6.85,NA,"X5.01kg_to_9kg",19,5,13.71,13.71
"5558","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822915702,20240321,"33ATN4354945","00093480830462379512",0.24,0.21,0.18,0,6.85,6.85,"GF","NSW",7.42,6.75,"eparcel_wine.NSW","SDR","No",0.009072,2.268,6.85,NA,"X5.01kg_to_9kg",3,5,10.69,10.69
"5559","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822915702,20240321,"33ATN4354945","00093480830462379529",0.24,0.2,0.18,0,6.75,6.75,"GF","NSW",5.92,5.38,"eparcel_wine.NSW","SDR","No",0.00864,2.16,6.75,NA,"X5.01kg_to_9kg",3,5,10.69,10.69
"5560","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822915702,20240321,"33ATN4354945","00093480830462379536",0.24,0.2,0.18,0,6.75,6.75,"GF","NSW",5.92,5.38,"eparcel_wine.NSW","SDR","No",0.00864,2.16,6.75,NA,"X5.01kg_to_9kg",3,5,10.69,10.69
"5561","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822915702,20240321,"33ATN4358440","00093480830462378621",0.32,0.22,0.14,0,6.55,6.6,"W0","NSW",11.32,10.29,"eparcel_wine.NSW","SDR","No",0.009856,2.464,6.55,NA,"X5.01kg_to_9kg",28,5,15.75,15.75
"5562","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822915702,20240321,"33ATN4358440","00093480830462378652",0.27,0.21,0.18,0,6.45,6.45,"W0","NSW",9.82,8.93,"eparcel_wine.NSW","SDR","No",0.010206,2.5515,6.45,NA,"X5.01kg_to_9kg",28,5,15.75,15.75
"5563","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822915702,20240321,"33ATN4358440","00093480830462378676",0.27,0.21,0.18,0,6.5,6.5,"W0","NSW",9.82,8.93,"eparcel_wine.NSW","SDR","No",0.010206,2.5515,6.5,NA,"X5.01kg_to_9kg",28,5,15.75,15.75
"5564","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822915702,20240321,"33ATN4358440","00093480830462378690",0.27,0.2,0.18,0,6.5,6.5,"W0","NSW",9.82,8.93,"eparcel_wine.NSW","SDR","No",0.00972,2.43,6.5,NA,"X5.01kg_to_9kg",28,5,15.75,15.75
"5565","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822915702,20240321,"33ATN4358441","00093480830462378713",0.27,0.2,0.18,0,6.45,6.45,"N1","NSW",5.82,5.29,"eparcel_wine.NSW","SDR","No",0.00972,2.43,6.45,NA,"X5.01kg_to_9kg",2,5,10.05,10.05
"5566","NSW","AU",7838165,"SDR - Shine Drink - ESK","Att: Accounts Payable","eStore Logistics Pty Ltd","EPARCEL WINE STD",7822915702,20240321,"33ATN4358441","00093480830462378737",0.27,0.2,0.18,0,6.45,6.45,"N1","NSW",7.32,6.65,"eparcel_wine.NSW","SDR","No",0.00972,2.43,6.45,NA,"X5.01kg_to_9kg",2,5,10.05,10.05
